chain,draw,score_cpxR,score_soxR
3,8070,-168.0,415.0
3,8080,-168.0,415.0
3,8090,-168.0,415.0
3,8100,-168.0,415.0
3,8110,-168.0,415.0
3,8120,-168.0,474.0
3,8130,-168.0,474.0
3,8140,-168.0,474.0
3,8150,-168.0,474.0
3,8160,-168.0,474.0
3,8170,-168.0,415.0
3,8180,-168.0,474.0
3,8190,-168.0,533.0
3,8200,-168.0,533.0
3,8210,-168.0,533.0
3,8220,-168.0,533.0
3,8230,-168.0,533.0
3,8240,-168.0,533.0
3,8250,-168.0,533.0
3,8260,-168.0,533.0
3,8270,-168.0,533.0
3,8280,-168.0,533.0
3,8290,-168.0,474.0
3,8300,-168.0,533.0
3,8310,-168.0,474.0
3,8320,-168.0,415.0
3,8330,-168.0,415.0
3,8340,-168.0,415.0
3,8350,-168.0,415.0
3,8360,-168.0,415.0
3,8370,-168.0,415.0
3,8380,-168.0,415.0
3,8390,-168.0,415.0
3,8400,-168.0,415.0
3,8410,-168.0,415.0
3,8420,-168.0,415.0
3,8430,-168.0,415.0
3,8440,-168.0,415.0
3,8450,-168.0,415.0
3,8460,-168.0,415.0
3,8470,-168.0,415.0
3,8480,-168.0,533.0
3,8490,-168.0,533.0
3,8500,-168.0,533.0
3,8510,-168.0,533.0
3,8520,-168.0,533.0
3,8530,-168.0,533.0
3,8540,-168.0,533.0
3,8550,104.0,567.0
3,8560,104.0,508.0
3,8570,104.0,567.0
3,8580,104.0,567.0
3,8590,104.0,567.0
3,8600,104.0,508.0
3,8610,104.0,508.0
3,8620,104.0,192.0
3,8630,104.0,192.0
3,8640,104.0,192.0
3,8650,104.0,192.0
3,8660,104.0,192.0
3,8670,104.0,192.0
3,8680,104.0,192.0
3,8690,104.0,133.0
3,8700,104.0,449.0
3,8710,104.0,508.0
3,8720,104.0,508.0
3,8730,104.0,508.0
3,8740,104.0,192.0
3,8750,104.0,192.0
3,8760,104.0,192.0
3,8770,104.0,192.0
3,8780,104.0,192.0
3,8790,104.0,133.0
3,8800,104.0,133.0
3,8810,104.0,133.0
3,8820,104.0,133.0
3,8830,104.0,133.0
3,8840,104.0,133.0
3,8850,104.0,133.0
3,8860,104.0,192.0
3,8870,104.0,133.0
3,8880,104.0,133.0
3,8890,104.0,508.0
3,8900,104.0,567.0
3,8910,104.0,567.0
3,8920,104.0,567.0
3,8930,104.0,567.0
3,8940,104.0,567.0
3,8950,104.0,567.0
3,8960,104.0,567.0
3,8970,104.0,508.0
3,8980,104.0,508.0
3,8990,104.0,508.0
3,9000,104.0,449.0
3,9010,104.0,449.0
3,9020,104.0,508.0
3,9030,104.0,508.0
3,9040,104.0,192.0
3,9050,104.0,449.0
3,9060,104.0,449.0
3,9070,104.0,449.0
3,9080,104.0,449.0
3,9090,104.0,449.0
3,9100,104.0,449.0
3,9110,104.0,449.0
3,9120,104.0,449.0
3,9130,104.0,449.0
3,9140,104.0,449.0
3,9150,104.0,449.0
3,9160,104.0,449.0
3,9170,104.0,508.0
3,9180,104.0,508.0
3,9190,104.0,192.0
3,9200,104.0,192.0
3,9210,104.0,192.0
3,9220,104.0,192.0
3,9230,104.0,251.0
3,9240,104.0,251.0
3,9250,104.0,251.0
3,9260,104.0,192.0
3,9270,104.0,192.0
3,9280,104.0,192.0
3,9290,104.0,192.0
3,9300,104.0,192.0
3,9310,104.0,192.0
3,9320,104.0,192.0
3,9330,104.0,192.0
3,9340,104.0,192.0
3,9350,104.0,192.0
3,9360,104.0,192.0
3,9370,104.0,192.0
3,9380,104.0,192.0
3,9390,104.0,192.0
3,9400,104.0,192.0
3,9410,104.0,251.0
3,9420,104.0,251.0
3,9430,104.0,251.0
3,9440,104.0,251.0
3,9450,104.0,251.0
3,9460,104.0,251.0
3,9470,104.0,251.0
3,9480,104.0,251.0
3,9490,104.0,567.0
3,9500,104.0,567.0
3,9510,104.0,508.0
3,9520,104.0,508.0
3,9530,104.0,508.0
3,9540,104.0,508.0
3,9550,104.0,567.0
3,9560,104.0,567.0
3,9570,104.0,567.0
3,9580,104.0,567.0
3,9590,104.0,567.0
3,9600,104.0,567.0
3,9610,104.0,251.0
3,9620,104.0,251.0
3,9630,104.0,251.0
3,9640,104.0,251.0
3,9650,104.0,251.0
3,9660,104.0,508.0
3,9670,104.0,508.0
3,9680,104.0,508.0
3,9690,104.0,508.0
3,9700,104.0,508.0
3,9710,104.0,508.0
3,9720,104.0,192.0
3,9730,104.0,251.0
3,9740,104.0,508.0
3,9750,104.0,508.0
3,9760,104.0,508.0
3,9770,104.0,508.0
3,9780,104.0,508.0
3,9790,104.0,508.0
3,9800,104.0,192.0
3,9810,104.0,192.0
3,9820,104.0,192.0
3,9830,104.0,192.0
3,9840,104.0,192.0
3,9850,104.0,192.0
3,9860,104.0,192.0
3,9870,104.0,192.0
3,9880,104.0,192.0
3,9890,104.0,192.0
3,9900,104.0,192.0
3,9910,104.0,192.0
3,9920,104.0,192.0
3,9930,104.0,192.0
3,9940,104.0,192.0
3,9950,104.0,251.0
3,9960,104.0,251.0
3,9970,104.0,251.0
3,9980,104.0,508.0
3,9990,104.0,508.0
3,10000,104.0,508.0
3,10010,104.0,567.0
3,10020,104.0,567.0
3,10030,104.0,508.0
3,10040,104.0,567.0
3,10050,104.0,567.0
3,10060,104.0,251.0
3,10070,104.0,251.0
3,10080,104.0,251.0
3,10090,104.0,251.0
3,10100,104.0,251.0
3,10110,104.0,251.0
3,10120,104.0,251.0
3,10130,104.0,251.0
3,10140,104.0,251.0
3,10150,104.0,567.0
3,10160,104.0,567.0
3,10170,104.0,508.0
3,10180,104.0,508.0
3,10190,104.0,508.0
3,10200,104.0,508.0
3,10210,104.0,508.0
3,10220,104.0,508.0
3,10230,104.0,508.0
3,10240,104.0,508.0
3,10250,104.0,192.0
3,10260,104.0,508.0
3,10270,104.0,567.0
3,10280,104.0,567.0
3,10290,104.0,567.0
3,10300,104.0,251.0
3,10310,104.0,251.0
3,10320,104.0,251.0
3,10330,104.0,251.0
3,10340,104.0,251.0
3,10350,104.0,251.0
3,10360,104.0,567.0
3,10370,104.0,567.0
3,10380,104.0,508.0
3,10390,104.0,508.0
3,10400,104.0,508.0
3,10410,104.0,508.0
3,10420,104.0,508.0
3,10430,104.0,567.0
3,10440,104.0,567.0
3,10450,104.0,508.0
3,10460,104.0,508.0
3,10470,104.0,567.0
3,10480,104.0,251.0
3,10490,104.0,567.0
3,10500,104.0,251.0
3,10510,104.0,251.0
3,10520,104.0,567.0
3,10530,104.0,567.0
3,10540,104.0,508.0
3,10550,104.0,508.0
3,10560,104.0,508.0
3,10570,104.0,449.0
3,10580,104.0,508.0
3,10590,104.0,508.0
3,10600,104.0,508.0
3,10610,104.0,508.0
3,10620,104.0,508.0
3,10630,104.0,508.0
3,10640,104.0,567.0
3,10650,104.0,567.0
3,10660,104.0,567.0
3,10670,104.0,567.0
3,10680,104.0,567.0
3,10690,104.0,567.0
3,10700,104.0,508.0
3,10710,104.0,133.0
3,10720,104.0,133.0
3,10730,104.0,192.0
3,10740,104.0,508.0
3,10750,104.0,192.0
3,10760,104.0,192.0
3,10770,104.0,251.0
3,10780,104.0,251.0
3,10790,104.0,251.0
3,10800,104.0,251.0
3,10810,104.0,251.0
3,10820,104.0,567.0
3,10830,104.0,567.0
3,10840,104.0,508.0
3,10850,104.0,508.0
3,10860,104.0,508.0
3,10870,104.0,508.0
3,10880,104.0,449.0
3,10890,104.0,133.0
3,10900,104.0,133.0
3,10910,104.0,133.0
3,10920,104.0,192.0
3,10930,104.0,192.0
3,10940,104.0,192.0
3,10950,104.0,192.0
3,10960,104.0,192.0
3,10970,104.0,251.0
3,10980,104.0,251.0
3,10990,104.0,251.0
3,11000,104.0,251.0
3,11010,104.0,251.0
3,11020,104.0,251.0
3,11030,104.0,567.0
3,11040,104.0,508.0
3,11050,104.0,449.0
3,11060,104.0,449.0
3,11070,104.0,449.0
3,11080,104.0,449.0
3,11090,104.0,449.0
3,11100,104.0,449.0
3,11110,104.0,449.0
3,11120,104.0,449.0
3,11130,104.0,449.0
3,11140,104.0,449.0
3,11150,104.0,567.0
3,11160,104.0,567.0
3,11170,104.0,508.0
3,11180,104.0,192.0
3,11190,104.0,251.0
3,11200,104.0,251.0
3,11210,104.0,251.0
3,11220,104.0,251.0
3,11230,104.0,192.0
3,11240,104.0,251.0
3,11250,104.0,251.0
3,11260,104.0,251.0
3,11270,104.0,251.0
3,11280,104.0,192.0
3,11290,104.0,192.0
3,11300,104.0,192.0
3,11310,104.0,251.0
3,11320,104.0,251.0
3,11330,104.0,251.0
3,11340,104.0,251.0
3,11350,104.0,567.0
3,11360,104.0,567.0
3,11370,104.0,567.0
3,11380,104.0,567.0
3,11390,104.0,567.0
3,11400,104.0,567.0
3,11410,104.0,508.0
3,11420,104.0,192.0
3,11430,104.0,449.0
3,11440,104.0,508.0
3,11450,104.0,567.0
3,11460,104.0,449.0
3,11470,104.0,133.0
3,11480,104.0,192.0
3,11490,104.0,192.0
3,11500,104.0,192.0
3,11510,104.0,192.0
3,11520,104.0,133.0
3,11530,104.0,133.0
3,11540,104.0,192.0
3,11550,104.0,192.0
3,11560,104.0,192.0
3,11570,104.0,251.0
3,11580,104.0,251.0
3,11590,104.0,251.0
3,11600,104.0,251.0
3,11610,104.0,251.0
3,11620,104.0,192.0
3,11630,104.0,192.0
3,11640,104.0,192.0
3,11650,104.0,192.0
3,11660,104.0,192.0
3,11670,104.0,192.0
3,11680,104.0,508.0
3,11690,104.0,192.0
3,11700,104.0,192.0
3,11710,104.0,508.0
3,11720,104.0,508.0
3,11730,104.0,508.0
3,11740,104.0,508.0
3,11750,104.0,508.0
3,11760,104.0,508.0
3,11770,104.0,449.0
3,11780,104.0,449.0
3,11790,104.0,508.0
3,11800,104.0,449.0
3,11810,104.0,449.0
3,11820,104.0,449.0
3,11830,104.0,508.0
3,11840,104.0,449.0
3,11850,104.0,449.0
3,11860,104.0,449.0
3,11870,104.0,449.0
3,11880,104.0,508.0
3,11890,104.0,508.0
3,11900,104.0,192.0
3,11910,104.0,192.0
3,11920,104.0,192.0
3,11930,104.0,192.0
3,11940,104.0,192.0
3,11950,104.0,192.0
3,11960,104.0,192.0
3,11970,104.0,133.0
3,11980,104.0,133.0
3,11990,104.0,133.0
3,12000,104.0,133.0
3,12010,104.0,133.0
3,12020,104.0,133.0
3,12030,104.0,133.0
3,12040,104.0,133.0
3,12050,104.0,508.0
3,12060,104.0,508.0
3,12070,104.0,567.0
3,12080,104.0,251.0
3,12090,104.0,508.0
3,12100,104.0,567.0
3,12110,104.0,251.0
3,12120,104.0,251.0
3,12130,104.0,251.0
3,12140,104.0,251.0
3,12150,104.0,192.0
3,12160,104.0,508.0
3,12170,104.0,508.0
3,12180,104.0,508.0
3,12190,104.0,508.0
3,12200,104.0,449.0
3,12210,104.0,449.0
3,12220,104.0,449.0
3,12230,104.0,449.0
3,12240,104.0,449.0
3,12250,104.0,133.0
3,12260,104.0,133.0
3,12270,104.0,133.0
3,12280,104.0,133.0
3,12290,104.0,133.0
3,12300,104.0,192.0
3,12310,104.0,192.0
3,12320,104.0,192.0
3,12330,104.0,192.0
3,12340,104.0,192.0
3,12350,104.0,192.0
3,12360,104.0,192.0
3,12370,104.0,192.0
3,12380,104.0,192.0
3,12390,104.0,133.0
3,12400,104.0,508.0
3,12410,104.0,567.0
3,12420,104.0,508.0
3,12430,104.0,567.0
3,12440,104.0,508.0
3,12450,104.0,508.0
3,12460,104.0,567.0
3,12470,104.0,251.0
3,12480,104.0,251.0
3,12490,104.0,567.0
3,12500,104.0,567.0
3,12510,104.0,508.0
3,12520,104.0,508.0
3,12530,104.0,508.0
3,12540,104.0,508.0
3,12550,104.0,508.0
3,12560,104.0,508.0
3,12570,104.0,508.0
3,12580,104.0,508.0
3,12590,104.0,508.0
3,12600,104.0,508.0
3,12610,104.0,508.0
3,12620,104.0,449.0
3,12630,104.0,449.0
3,12640,104.0,449.0
3,12650,104.0,449.0
3,12660,104.0,508.0
3,12670,104.0,567.0
3,12680,104.0,508.0
3,12690,104.0,449.0
3,12700,104.0,567.0
3,12710,104.0,567.0
3,12720,104.0,508.0
3,12730,104.0,508.0
3,12740,104.0,508.0
3,12750,104.0,192.0
3,12760,104.0,192.0
3,12770,104.0,192.0
3,12780,104.0,192.0
3,12790,104.0,192.0
3,12800,104.0,133.0
3,12810,104.0,133.0
3,12820,104.0,133.0
3,12830,104.0,133.0
3,12840,104.0,133.0
3,12850,104.0,449.0
3,12860,104.0,192.0
3,12870,104.0,192.0
3,12880,104.0,192.0
3,12890,104.0,192.0
3,12900,104.0,567.0
3,12910,104.0,567.0
3,12920,104.0,192.0
3,12930,104.0,133.0
3,12940,104.0,508.0
3,12950,104.0,508.0
3,12960,104.0,567.0
3,12970,104.0,567.0
3,12980,104.0,567.0
3,12990,104.0,567.0
3,13000,104.0,567.0
3,13010,104.0,567.0
3,13020,104.0,567.0
3,13030,104.0,567.0
3,13040,104.0,567.0
3,13050,104.0,567.0
3,13060,104.0,251.0
3,13070,104.0,567.0
3,13080,104.0,567.0
3,13090,104.0,567.0
3,13100,104.0,567.0
3,13110,104.0,508.0
3,13120,104.0,133.0
3,13130,104.0,133.0
3,13140,104.0,133.0
3,13150,104.0,192.0
3,13160,104.0,192.0
3,13170,104.0,192.0
3,13180,104.0,192.0
3,13190,104.0,192.0
3,13200,104.0,508.0
3,13210,104.0,449.0
3,13220,104.0,449.0
3,13230,104.0,449.0
3,13240,104.0,508.0
3,13250,104.0,251.0
3,13260,104.0,251.0
3,13270,104.0,192.0
3,13280,104.0,192.0
3,13290,104.0,508.0
3,13300,104.0,508.0
3,13310,104.0,508.0
3,13320,104.0,192.0
3,13330,104.0,251.0
3,13340,104.0,251.0
3,13350,104.0,251.0
3,13360,104.0,251.0
3,13370,104.0,251.0
3,13380,104.0,251.0
3,13390,104.0,192.0
3,13400,104.0,192.0
3,13410,104.0,192.0
3,13420,104.0,192.0
3,13430,104.0,192.0
3,13440,104.0,192.0
3,13450,104.0,192.0
3,13460,104.0,192.0
3,13470,104.0,508.0
3,13480,104.0,508.0
3,13490,104.0,508.0
3,13500,104.0,508.0
3,13510,104.0,508.0
3,13520,104.0,508.0
3,13530,104.0,508.0
3,13540,104.0,508.0
3,13550,104.0,508.0
3,13560,104.0,508.0
3,13570,104.0,567.0
3,13580,104.0,567.0
3,13590,104.0,567.0
3,13600,104.0,567.0
3,13610,104.0,567.0
3,13620,104.0,192.0
3,13630,104.0,192.0
3,13640,104.0,133.0
3,13650,104.0,133.0
3,13660,104.0,449.0
3,13670,104.0,449.0
3,13680,104.0,449.0
3,13690,104.0,449.0
3,13700,104.0,449.0
3,13710,104.0,449.0
3,13720,104.0,449.0
3,13730,104.0,449.0
3,13740,104.0,449.0
3,13750,104.0,449.0
3,13760,104.0,133.0
3,13770,104.0,192.0
3,13780,104.0,192.0
3,13790,104.0,192.0
3,13800,104.0,192.0
3,13810,104.0,567.0
3,13820,104.0,567.0
3,13830,104.0,567.0
3,13840,104.0,508.0
3,13850,104.0,508.0
3,13860,104.0,508.0
3,13870,104.0,508.0
3,13880,104.0,449.0
3,13890,104.0,449.0
3,13900,104.0,449.0
3,13910,104.0,567.0
3,13920,104.0,508.0
3,13930,104.0,508.0
3,13940,104.0,508.0
3,13950,104.0,508.0
3,13960,104.0,508.0
3,13970,104.0,508.0
3,13980,104.0,192.0
3,13990,104.0,133.0
3,14000,104.0,192.0
3,14010,104.0,192.0
3,14020,104.0,508.0
3,14030,104.0,192.0
3,14040,104.0,192.0
3,14050,104.0,192.0
3,14060,104.0,192.0
3,14070,104.0,192.0
3,14080,104.0,192.0
3,14090,104.0,508.0
3,14100,104.0,508.0
3,14110,104.0,251.0
3,14120,104.0,251.0
3,14130,104.0,192.0
3,14140,104.0,192.0
3,14150,104.0,251.0
3,14160,104.0,251.0
3,14170,104.0,133.0
3,14180,104.0,133.0
3,14190,104.0,133.0
3,14200,104.0,192.0
3,14210,104.0,192.0
3,14220,104.0,192.0
3,14230,104.0,192.0
3,14240,104.0,508.0
3,14250,104.0,567.0
3,14260,104.0,251.0
3,14270,104.0,192.0
3,14280,104.0,251.0
3,14290,104.0,567.0
3,14300,104.0,567.0
3,14310,104.0,567.0
3,14320,104.0,251.0
3,14330,104.0,251.0
3,14340,104.0,251.0
3,14350,104.0,251.0
3,14360,104.0,251.0
3,14370,104.0,251.0
3,14380,104.0,251.0
3,14390,104.0,251.0
3,14400,104.0,251.0
3,14410,104.0,567.0
3,14420,104.0,567.0
3,14430,104.0,567.0
3,14440,104.0,567.0
3,14450,104.0,567.0
3,14460,104.0,567.0
3,14470,104.0,567.0
3,14480,104.0,508.0
3,14490,104.0,508.0
3,14500,104.0,508.0
3,14510,104.0,508.0
3,14520,104.0,508.0
3,14530,104.0,508.0
3,14540,104.0,508.0
3,14550,104.0,567.0
3,14560,104.0,567.0
3,14570,104.0,567.0
3,14580,104.0,508.0
3,14590,104.0,508.0
3,14600,104.0,508.0
3,14610,104.0,508.0
3,14620,104.0,508.0
3,14630,104.0,508.0
3,14640,104.0,449.0
3,14650,104.0,449.0
3,14660,104.0,449.0
3,14670,104.0,449.0
3,14680,104.0,508.0
3,14690,104.0,508.0
3,14700,104.0,567.0
3,14710,104.0,508.0
3,14720,104.0,508.0
3,14730,104.0,508.0
3,14740,104.0,192.0
3,14750,104.0,192.0
3,14760,104.0,508.0
3,14770,104.0,508.0
3,14780,104.0,508.0
3,14790,104.0,508.0
3,14800,104.0,508.0
3,14810,104.0,508.0
3,14820,104.0,192.0
3,14830,104.0,192.0
3,14840,104.0,251.0
3,14850,104.0,251.0
3,14860,104.0,567.0
3,14870,104.0,567.0
3,14880,104.0,567.0
3,14890,104.0,567.0
3,14900,104.0,567.0
3,14910,104.0,567.0
3,14920,104.0,567.0
3,14930,104.0,508.0
3,14940,104.0,508.0
3,14950,104.0,508.0
3,14960,104.0,508.0
3,14970,104.0,508.0
3,14980,104.0,508.0
3,14990,104.0,508.0
3,15000,104.0,508.0
3,15010,104.0,508.0
3,15020,104.0,508.0
3,15030,104.0,508.0
3,15040,104.0,192.0
3,15050,104.0,192.0
3,15060,104.0,508.0
3,15070,104.0,508.0
3,15080,104.0,508.0
3,15090,104.0,508.0
3,15100,104.0,508.0
3,15110,104.0,508.0
3,15120,104.0,508.0
3,15130,104.0,508.0
3,15140,104.0,508.0
3,15150,104.0,508.0
3,15160,104.0,508.0
3,15170,104.0,567.0
3,15180,104.0,192.0
3,15190,104.0,192.0
3,15200,104.0,192.0
3,15210,104.0,508.0
3,15220,104.0,251.0
3,15230,104.0,251.0
3,15240,104.0,251.0
3,15250,104.0,251.0
3,15260,104.0,133.0
3,15270,104.0,133.0
3,15280,104.0,133.0
3,15290,104.0,192.0
3,15300,104.0,192.0
3,15310,104.0,192.0
3,15320,104.0,192.0
3,15330,104.0,508.0
3,15340,104.0,508.0
3,15350,104.0,508.0
3,15360,104.0,567.0
3,15370,104.0,567.0
3,15380,104.0,567.0
3,15390,104.0,567.0
3,15400,104.0,567.0
3,15410,104.0,251.0
3,15420,104.0,251.0
3,15430,104.0,251.0
3,15440,104.0,192.0
3,15450,104.0,133.0
3,15460,104.0,449.0
3,15470,104.0,449.0
3,15480,104.0,449.0
3,15490,104.0,449.0
3,15500,104.0,133.0
3,15510,104.0,133.0
3,15520,104.0,133.0
3,15530,104.0,133.0
3,15540,104.0,133.0
3,15550,104.0,133.0
3,15560,104.0,251.0
3,15570,104.0,251.0
3,15580,104.0,251.0
3,15590,104.0,251.0
3,15600,104.0,251.0
3,15610,104.0,251.0
3,15620,104.0,251.0
3,15630,104.0,251.0
3,15640,104.0,251.0
3,15650,104.0,251.0
3,15660,104.0,251.0
3,15670,104.0,251.0
3,15680,104.0,567.0
3,15690,104.0,567.0
3,15700,104.0,567.0
3,15710,104.0,508.0
3,15720,104.0,508.0
3,15730,104.0,508.0
3,15740,104.0,192.0
3,15750,104.0,251.0
3,15760,104.0,192.0
3,15770,104.0,192.0
3,15780,104.0,192.0
3,15790,104.0,192.0
3,15800,104.0,192.0
3,15810,104.0,192.0
3,15820,104.0,508.0
3,15830,104.0,508.0
3,15840,104.0,192.0
3,15850,104.0,192.0
3,15860,104.0,192.0
3,15870,104.0,192.0
3,15880,104.0,192.0
3,15890,104.0,192.0
3,15900,104.0,133.0
3,15910,104.0,192.0
3,15920,104.0,192.0
3,15930,104.0,251.0
3,15940,104.0,251.0
3,15950,104.0,251.0
3,15960,104.0,251.0
3,15970,104.0,567.0
3,15980,104.0,567.0
3,15990,104.0,567.0
3,16000,104.0,508.0
3,16010,104.0,508.0
3,16020,104.0,508.0
3,16030,104.0,508.0
3,16040,104.0,508.0
3,16050,104.0,508.0
3,16060,104.0,508.0
3,16070,104.0,508.0
3,16080,104.0,508.0
3,16090,104.0,508.0
3,16100,104.0,508.0
3,16110,104.0,508.0
3,16120,104.0,508.0
3,16130,104.0,508.0
3,16140,104.0,508.0
3,16150,104.0,449.0
3,16160,104.0,508.0
3,16170,104.0,508.0
3,16180,104.0,508.0
3,16190,104.0,508.0
3,16200,104.0,567.0
3,16210,104.0,567.0
3,16220,104.0,567.0
3,16230,104.0,567.0
3,16240,104.0,567.0
3,16250,104.0,567.0
3,16260,104.0,567.0
3,16270,104.0,567.0
3,16280,104.0,567.0
3,16290,104.0,567.0
3,16300,104.0,251.0
3,16310,104.0,251.0
3,16320,104.0,192.0
3,16330,104.0,192.0
3,16340,104.0,192.0
3,16350,104.0,192.0
3,16360,104.0,192.0
3,16370,104.0,192.0
3,16380,104.0,508.0
3,16390,104.0,567.0
3,16400,104.0,567.0
3,16410,104.0,567.0
3,16420,104.0,567.0
3,16430,104.0,508.0
3,16440,104.0,508.0
3,16450,104.0,508.0
3,16460,104.0,508.0
3,16470,104.0,133.0
3,16480,104.0,133.0
3,16490,104.0,192.0
3,16500,104.0,192.0
3,16510,104.0,192.0
3,16520,104.0,192.0
3,16530,104.0,133.0
3,16540,104.0,133.0
3,16550,104.0,133.0
3,16560,104.0,133.0
3,16570,104.0,133.0
3,16580,104.0,133.0
3,16590,104.0,192.0
3,16600,104.0,508.0
3,16610,104.0,508.0
3,16620,104.0,567.0
3,16630,104.0,567.0
3,16640,104.0,567.0
3,16650,104.0,567.0
3,16660,104.0,567.0
3,16670,104.0,567.0
3,16680,104.0,567.0
3,16690,104.0,251.0
3,16700,104.0,192.0
3,16710,104.0,251.0
3,16720,104.0,192.0
3,16730,104.0,192.0
3,16740,104.0,192.0
3,16750,104.0,192.0
3,16760,104.0,192.0
3,16770,104.0,192.0
3,16780,104.0,192.0
3,16790,104.0,192.0
3,16800,104.0,192.0
3,16810,104.0,192.0
3,16820,104.0,192.0
3,16830,104.0,192.0
3,16840,104.0,192.0
3,16850,104.0,508.0
3,16860,104.0,508.0
3,16870,104.0,508.0
3,16880,104.0,508.0
3,16890,104.0,449.0
3,16900,104.0,449.0
3,16910,104.0,508.0
3,16920,104.0,508.0
3,16930,104.0,449.0
3,16940,104.0,449.0
3,16950,104.0,508.0
3,16960,104.0,508.0
3,16970,104.0,508.0
3,16980,104.0,449.0
3,16990,104.0,449.0
3,17000,104.0,449.0
3,17010,104.0,449.0
3,17020,104.0,449.0
3,17030,104.0,449.0
3,17040,104.0,449.0
3,17050,104.0,508.0
3,17060,104.0,508.0
3,17070,104.0,449.0
3,17080,104.0,449.0
3,17090,104.0,133.0
3,17100,104.0,508.0
3,17110,104.0,508.0
3,17120,104.0,508.0
3,17130,104.0,508.0
3,17140,104.0,508.0
3,17150,104.0,508.0
3,17160,104.0,508.0
3,17170,104.0,567.0
3,17180,104.0,567.0
3,17190,104.0,508.0
3,17200,104.0,192.0
3,17210,104.0,192.0
3,17220,104.0,192.0
3,17230,104.0,192.0
3,17240,104.0,192.0
3,17250,104.0,508.0
3,17260,104.0,508.0
3,17270,104.0,508.0
3,17280,104.0,508.0
3,17290,104.0,508.0
3,17300,104.0,508.0
3,17310,104.0,449.0
3,17320,104.0,449.0
3,17330,104.0,508.0
3,17340,104.0,192.0
3,17350,104.0,192.0
3,17360,104.0,251.0
3,17370,104.0,192.0
3,17380,104.0,508.0
3,17390,104.0,508.0
3,17400,104.0,508.0
3,17410,104.0,192.0
3,17420,104.0,192.0
3,17430,104.0,508.0
3,17440,104.0,508.0
3,17450,104.0,508.0
3,17460,104.0,508.0
3,17470,104.0,508.0
3,17480,104.0,508.0
3,17490,104.0,508.0
3,17500,104.0,508.0
3,17510,104.0,508.0
3,17520,104.0,192.0
3,17530,104.0,567.0
3,17540,104.0,508.0
3,17550,104.0,508.0
3,17560,104.0,567.0
3,17570,104.0,567.0
3,17580,104.0,567.0
3,17590,104.0,567.0
3,17600,104.0,567.0
3,17610,104.0,508.0
3,17620,104.0,508.0
3,17630,104.0,508.0
3,17640,104.0,567.0
3,17650,104.0,567.0
3,17660,104.0,508.0
3,17670,104.0,508.0
3,17680,104.0,192.0
3,17690,104.0,251.0
3,17700,104.0,251.0
3,17710,104.0,251.0
3,17720,104.0,251.0
3,17730,104.0,251.0
3,17740,104.0,567.0
3,17750,104.0,567.0
3,17760,104.0,567.0
3,17770,104.0,567.0
3,17780,104.0,567.0
3,17790,104.0,567.0
3,17800,104.0,567.0
3,17810,104.0,567.0
3,17820,104.0,567.0
3,17830,104.0,567.0
3,17840,104.0,567.0
3,17850,104.0,567.0
3,17860,104.0,508.0
3,17870,104.0,508.0
3,17880,104.0,508.0
3,17890,104.0,508.0
3,17900,104.0,508.0
3,17910,104.0,508.0
3,17920,104.0,508.0
3,17930,104.0,508.0
3,17940,104.0,508.0
3,17950,104.0,508.0
3,17960,104.0,508.0
3,17970,104.0,449.0
3,17980,104.0,449.0
3,17990,104.0,449.0
3,18000,104.0,449.0
3,18010,104.0,449.0
3,18020,104.0,508.0
3,18030,104.0,567.0
3,18040,104.0,567.0
3,18050,104.0,567.0
3,18060,104.0,567.0
3,18070,104.0,567.0
3,18080,104.0,567.0
3,18090,104.0,567.0
3,18100,104.0,567.0
3,18110,104.0,567.0
3,18120,104.0,567.0
3,18130,104.0,567.0
3,18140,104.0,508.0
3,18150,104.0,449.0
3,18160,104.0,508.0
3,18170,104.0,192.0
3,18180,104.0,192.0
3,18190,104.0,192.0
3,18200,104.0,192.0
3,18210,104.0,192.0
3,18220,104.0,192.0
3,18230,104.0,192.0
3,18240,104.0,192.0
3,18250,104.0,508.0
3,18260,104.0,508.0
3,18270,104.0,192.0
3,18280,104.0,192.0
3,18290,104.0,192.0
3,18300,104.0,192.0
3,18310,104.0,192.0
3,18320,104.0,192.0
3,18330,104.0,192.0
3,18340,104.0,192.0
3,18350,104.0,449.0
3,18360,104.0,508.0
3,18370,104.0,508.0
3,18380,104.0,192.0
3,18390,104.0,192.0
3,18400,104.0,251.0
3,18410,104.0,567.0
3,18420,104.0,567.0
3,18430,104.0,508.0
3,18440,104.0,251.0
3,18450,104.0,251.0
3,18460,104.0,251.0
3,18470,104.0,192.0
3,18480,104.0,192.0
3,18490,104.0,508.0
3,18500,104.0,508.0
3,18510,104.0,192.0
3,18520,104.0,192.0
3,18530,104.0,192.0
3,18540,104.0,192.0
3,18550,104.0,192.0
3,18560,104.0,449.0
3,18570,104.0,449.0
3,18580,104.0,508.0
3,18590,104.0,567.0
3,18600,104.0,567.0
3,18610,104.0,567.0
3,18620,104.0,251.0
3,18630,104.0,251.0
3,18640,104.0,251.0
3,18650,104.0,251.0
3,18660,104.0,567.0
3,18670,104.0,567.0
3,18680,104.0,567.0
3,18690,104.0,192.0
3,18700,104.0,192.0
3,18710,104.0,192.0
3,18720,104.0,192.0
3,18730,104.0,192.0
3,18740,104.0,192.0
3,18750,104.0,192.0
3,18760,104.0,192.0
3,18770,104.0,508.0
